2.4168,0.64167,1.2795,0.33273,5.4463,2.4719,63.423,145.09,34.588,2.0295,1.2549,-0.12106,9.6235,5.2747,3.3008,2.4024,1
2.4704,0.63427,1.2812,0.2662,6.0889,2.7492,71.329,169.16,36.448,1.2491,0.91067,-0.41262,5.9008,4.0175,2.8268,2.5764,1
2.4923,0.62757,1.2971,0.13372,8.5912,3.8478,71.297,158.22,37.851,1.2783,1.1356,-0.28798,5.6932,4.8954,3.0378,2.077,1
2.5848,0.61961,1.2831,0.42066,4.8438,2.164,61.008,161.57,23.877,1.6748,0.71621,0.22175,7.4121,3.5273,2.2375,2.7718,1
2.4631,0.63444,1.2843,0.38507,5.0627,2.2845,66.658,164.99,28.712,1.8547,1.0664,-0.15685,8.1539,4.6154,2.5819,2.5207,1
2.3954,0.64317,1.2849,0.2587,6.1766,2.8026,76.9,168.06,37.92,1.5486,1.0097,-0.67218,6.7969,4.5934,3.5505,1.951,1
2.4691,0.63384,1.2835,0.33059,5.4639,2.465,75.088,186.4,25.985,1.6781,0.96855,0.027881,6.9891,3.6914,2.5967,2.2609,1
2.4576,0.63339,1.2914,0.18733,7.2584,3.2677,67.311,151.54,41.143,1.4536,1.2672,-0.46646,6.6311,5.2146,2.9401,2.0223,1
2.5456,0.62048,1.2991,0.089224,10.517,4.6854,73.884,181.76,38.099,1.8641,1.1225,-0.6761,8.2483,4.3999,3.3308,2.2586,1
2.3871,0.64176,1.2951,0.089938,10.476,4.738,75.669,166.96,38.916,1.9735,1.4228,-0.4383,8.7609,6.1958,3.4219,2.0674,1
2.5422,0.6251,1.2817,0.2072,6.9016,3.0963,70.83,159.23,41.326,1.8606,1.1927,-0.7047,8.3731,5.0112,3.5902,2.4763,1
3.6725,0.41319,2.0307,0.026018,19.477,6.3253,61.291,132.7,50.5,0.61944,0.87575,-1.1521,5.4009,6.0643,4.0561,8.0611,2
3.1395,0.35141,3.2841,0.0085074,34.06,9.0777,64.642,131.27,45.687,0.070443,0.20984,-0.89293,3.7054,4.3723,2.9323,5.2166,2
1.5465,0.71943,1.5907,0.029818,18.193,7.9488,72.222,144.53,48.365,-0.15483,0.33992,-1.5709,4.5739,4.9599,5.3209,4.1678,2
1.9209,0.50604,2.5884,0.011712,29.03,9.6608,61.566,137.08,46.97,-0.24346,0.0026056,-1.2542,3.771,4.0461,3.8244,4.9745,2
2.9405,0.42918,2.3508,0.024059,20.254,6.4867,71.592,139.97,50.06,-0.010247,0.58406,-1.4075,4.6408,5.9395,4.7573,4.958,2
1.4156,0.71744,1.7474,0.0060106,40.522,17.037,72.239,150.67,48.457,-0.34251,0.53928,-1.3928,3.9312,4.9615,5.0771,2.3694,2
1.8936,0.51334,2.5516,0.014711,25.902,8.7014,66.748,144.02,47.095,1.0046,0.70072,-0.84935,5.8241,5.7415,3.2975,7.7534,2
1.5014,0.66774,1.9019,0.0069616,37.653,15.091,64.729,130.72,49.343,0.27,0.6765,-1.5454,4.7622,5.2102,5.4116,3.7787,2
1.9924,0.50245,2.5313,0.010143,31.194,10.436,67.568,142.55,50.228,0.36172,0.43523,-1.4943,5.0209,5.1029,5.5246,4.2068,2
1.3679,0.7512,1.6495,0.0073044,36.759,15.951,75.399,158.25,47.889,-0.032202,-0.030127,-1.341,4.5324,5.3413,4.5733,3.0068,2
4.7175,0.22814,5.1858,0.010493,30.669,5.773,61.503,130.68,48.952,0.82078,1.0966,-1.0111,6.6193,7.2354,3.6171,7.1241,2
1.3872,0.58955,2.6407,0.0073058,36.755,12.592,65.254,141.93,48.395,0.11503,0.4538,-1.2757,4.4543,5.2028,4.4446,2.8557,2
2.1502,0.43724,3.0973,0.020158,22.127,6.6038,68.982,146.34,49.184,0.58349,0.90746,-1.0983,4.6495,6.0903,3.9463,9.976,2
1.3219,0.71899,1.8632,0.0070335,37.46,15.334,68.734,147.07,51.729,-0.1517,0.25285,-1.7638,4.7492,5.2498,7.0363,2.4204,2
1.9566,0.64439,1.5672,0.011562,29.217,12.459,67.715,143.21,47.725,0.11597,0.36386,-1.3842,3.6414,4.9273,4.4047,2.4213,2
1.6376,0.61639,2.0464,0.0060841,40.276,15.414,76.621,151.12,49.654,-0.13126,0.1739,-1.6007,4.3029,7.1143,5.8361,3.156,2
1.5306,0.74521,1.4979,0.042732,15.198,6.85,76.567,157.69,48.554,0.10501,0.82028,-1.3456,3.8209,4.4545,4.6269,5.3583,2
3.3455,0.33474,3.3966,0.023685,20.413,5.2606,66.343,148.87,47.29,0.10826,0.65653,-1.0236,3.8526,5.1137,3.3421,5.5158,2
1.1245,0.83668,1.6175,0.011079,29.847,13.218,70.323,159.53,41.196,0.055507,0.49354,-0.85487,4.3551,5.3144,2.807,2.2908,2
1.6854,0.65372,1.7677,0.0060091,40.527,16.628,74.607,151.3,46.594,-0.13442,0.20703,-1.3976,4.7507,5.2137,4.5854,2.6476,2
2.1494,0.31745,5.8782,0.0089593,33.19,7.1908,64.232,136.44,49.062,0.48048,0.58009,-1.0699,5.0182,5.348,3.9041,6.8318,2
1.2378,0.67279,2.2725,0.0046819,45.914,17.086,70.525,139.78,48.907,0.33348,0.73826,-1.5676,5.0048,5.6822,5.5586,2.6063,2
1.0736,0.93235,1.3643,0.018882,22.863,11.036,65.185,140.6,45.69,-0.17014,0.092635,-1.3287,4.6012,5.2729,4.3718,2.1073,2
2.69,0.43595,2.4905,0.041719,15.381,4.8881,57.673,126.55,45.132,0.37825,0.55978,-0.88971,4.7311,5.5126,2.9651,12.971,2
5.0301,0.30368,2.7448,0.010868,30.136,7.634,65.933,147.12,48.358,-0.049739,0.35041,-1.3735,4.1725,5.8299,4.7663,4.5459,2
1.0805,0.90409,1.4417,0.029221,18.378,8.6291,75.434,157.52,46.688,-0.12128,0.67509,-1.3671,5.1849,5.3621,4.7454,2.0481,2
1.4578,0.73608,1.6121,0.012919,27.64,12.067,69.655,146.27,47.778,0.05119,0.24363,-1.3349,4.5083,5.4026,4.4303,3.8866,2
1.1253,0.86426,1.5147,0.010033,31.364,14.353,65.735,137.95,47.65,0.12609,0.80083,-1.479,4.6278,5.6497,4.9793,2.6786,2
1.0952,0.9384,1.3202,0.16987,7.6224,3.739,63.233,141.36,38.571,1.5123,0.82611,-0.24614,9.5036,4.9308,3.0385,2.3391,2
1.1409,0.88021,1.4404,0.04217,15.299,7.176,61.502,137.83,45.503,0.2327,0.33854,-0.94902,3.6869,3.8837,3.7017,2.158,2
2.0247,0.69861,1.2885,0.65615,3.8784,1.8137,30.831,117.08,21.031,1.0867,0.62021,0.8284,5.0175,3.8503,4.646,4.7347,3
2.0822,0.69172,1.278,0.58096,4.1217,1.9261,34.414,101.97,31.757,1.5513,1.8384,0.41199,9.7997,9.7578,3.365,4.9639,3
2.1353,0.68301,1.2782,0.63176,3.9525,1.8386,32.165,101.83,27.74,1.3846,1.5051,0.60116,7.7474,7.2631,3.9109,5.7395,3
2.1525,0.68017,1.2786,0.65105,3.8935,1.8082,27.95,90.562,24.207,1.9767,1.8666,0.81496,12.278,9.8229,4.6118,4.7525,3
2.1299,0.68397,1.2778,0.68725,3.7896,1.7639,26.083,86.141,21.852,1.7854,1.7504,0.97812,9.7067,7.4924,5.4746,5.855,3
2.1038,0.68804,1.2784,0.70911,3.7307,1.7399,27.818,91.04,22.26,2.0151,1.8562,0.8807,12.782,9.2655,5.2319,5.641,3
2.0284,0.70101,1.2773,0.72848,3.6808,1.7282,21.617,88.865,15.477,2.176,2.0592,1.1027,14.889,11.369,5.9286,5.8937,3
2.0944,0.68947,1.2788,0.71592,3.7129,1.7327,29.261,98.734,19.731,1.4486,1.1226,0.78734,8.2162,6.0069,4.8119,6.8537,3
1.9903,0.70584,1.284,0.58654,4.102,1.9271,40.501,116.07,31.688,1.4623,1.1465,0.3027,9.0521,6.3834,3.0736,5.3512,3
2.1946,0.67332,1.2797,0.71908,3.7048,1.7137,31.027,98.114,20.961,1.8086,1.3,0.8798,10.064,6.5575,5.4505,6.8506,3
1.944,0.71335,1.2871,0.6921,3.7763,1.7788,34.145,97.751,27.411,1.7518,1.1814,0.65654,10.435,6.1705,4.3326,5.3382,3
2.1484,0.6813,1.2768,0.74118,3.6491,1.6965,28.447,102.13,18.255,1.8593,1.5195,1.0431,11.117,8.2302,5.7052,5.9431,3
1.9752,0.71011,1.2783,0.7607,3.602,1.6981,26.566,97.132,16.814,2.3145,1.7836,1.1297,16.108,9.4759,6.6195,6.5102,3
2.3676,0.64771,1.2819,0.70015,3.7545,1.7097,36.371,121.51,22.72,1.3764,1.0997,0.71048,6.9063,6.2154,4.9312,5.5277,3
2.2529,0.66543,1.2764,0.7124,3.7221,1.7154,42.192,125.81,25.987,1.0948,1.0273,0.57784,6.144,6.4061,4.4164,4.6922,3
2.1031,0.68805,1.2788,0.61735,3.9984,1.8645,41.67,107.11,33.676,1.2764,1.3698,0.27711,7.8152,7.317,3.2931,3.9597,3
2.0458,0.69828,1.2764,0.47673,4.55,2.1341,51.72,132.97,37.158,0.72354,0.95728,0.25186,5.27,4.7725,3.1751,4.3911,3
2.2661,0.66287,1.2787,0.58142,4.1201,1.8949,47.104,127.04,33.679,0.88667,0.74495,0.41417,5.4462,5.2728,3.4766,3.8626,3
2.1554,0.67976,1.2784,0.67875,3.8132,1.7706,36.819,105.95,26.006,1.7087,1.4942,0.7983,10.154,8.6735,4.8494,5.0035,3
2.3825,0.64737,1.2752,0.57962,4.1265,1.8816,47.595,129.37,31.712,0.84551,0.95368,0.47392,5.2026,5.5923,3.6512,3.5521,3
2.1546,0.67585,1.2937,0.63698,3.9363,1.817,43.303,129.73,27.457,1.1462,1.0235,0.72157,6.1147,5.2284,4.4595,3.9232,3
2.3525,0.65074,1.2781,0.57335,4.149,1.8945,50.462,133.17,31.482,1.076,1.4354,0.67919,5.4105,7.0931,4.1591,4.3157,3
2.3075,0.65616,1.2816,0.64844,3.9013,1.7859,45.337,132.74,27.567,0.93702,0.9592,0.64569,5.6091,4.7994,4.1563,3.7964,3
2.3039,0.65687,1.2808,0.61955,3.9913,1.8282,47.458,140.55,28.613,0.95013,1.1599,0.43941,5.8913,6.1091,3.7367,4.0925,3
2.0836,0.69125,1.2789,0.68823,3.7869,1.7688,38.221,116.53,26.001,1.8994,1.471,0.67331,11.998,7.2579,4.7518,4.6263,3
2.0743,0.69302,1.278,0.71766,3.7084,1.7341,38.948,121.73,27.44,1.1185,1.1089,0.6458,6.4042,5.9001,4.4971,4.3659,3
2.2155,0.67064,1.2778,0.7018,3.7501,1.7328,40.04,120.88,24.018,1.1819,0.77037,0.72142,7.8651,5.5532,5.1944,4.7278,3
2.1941,0.67303,1.2811,0.64196,3.921,1.8127,44.105,123.71,31.453,0.9213,0.88841,0.45139,5.0853,5.1035,3.7528,4.2922,3
2.341,0.65086,1.2839,0.66519,3.8519,1.7567,39.75,127.86,25.234,1.285,1.3146,0.61508,7.0982,5.3153,4.3742,3.9236,3
2.2531,0.66464,1.2793,0.65857,3.8712,1.782,38.238,118.54,30.148,1.1732,1.195,0.52986,6.4596,5.3404,3.8978,3.7093,3
1.2267,0.85122,1.4324,0.071318,11.764,5.5166,81.186,152.69,46.22,1.1266,0.87274,0.002256,4.7637,4.3398,2.6095,2.2635,4
1.4571,0.76015,1.5122,0.0072533,36.888,16.628,90.22,176.24,50.473,1.1628,1.0913,-1.0262,5.3223,5.0563,4.2484,2.2414,4
1.267,0.85132,1.3866,0.053947,13.526,6.4355,79.459,159.22,48.519,1.257,0.839,-0.5466,5.8298,4.4664,3.1809,2.5199,4
1.5187,0.6087,2.2628,0.015983,24.85,9.1205,94.119,192.15,52.704,0.65968,0.30082,-0.92708,3.7629,3.6592,3.7797,3.6019,4
1.278,0.84394,1.3987,0.03035,18.033,8.5382,79.461,165.99,49.362,1.064,0.86455,-0.49021,5.0965,4.5466,3.0113,2.3999,4
1.2843,0.81165,1.5049,0.011218,29.662,13.536,87.553,168.63,52.527,0.87851,0.95082,-0.67048,3.9732,5.0776,3.3424,2.6959,4
1.1227,0.87769,1.4721,0.013222,27.321,12.683,80.476,162.86,51.263,1.221,0.73224,-0.68367,5.1347,5.8578,3.3562,2.2899,4
1.0829,0.92093,1.3863,0.065056,12.317,5.8974,77.807,161.73,46.277,0.97427,0.49783,-0.05753,4.3907,3.2649,2.6614,2.3534,4
1.2181,0.865,1.397,0.013582,26.957,12.805,79.803,157.56,51.636,0.96263,0.83703,-1.0602,4.898,4.0902,4.2673,2.6418,4
1.2583,0.85516,1.3836,0.039346,15.838,7.5466,80.855,159.55,49.806,1.0814,0.71851,-0.61035,5.3762,4.171,3.2325,2.559,4
1.1798,0.88342,1.3828,0.054154,13.5,6.455,89.938,171.73,50.186,0.92005,0.90166,-0.30138,4.1112,4.2022,2.6798,2.3975,4
1.2901,0.81286,1.4937,0.01242,28.19,12.908,80.399,152.96,53.728,0.83997,0.54302,-0.90649,5.4452,4.3867,3.955,3.0926,4
1.1914,0.87547,1.3944,0.027955,18.79,8.9433,78.286,157.98,50.032,1.2956,0.76329,-0.39946,5.9361,4.0454,2.8324,2.8512,4
1.1899,0.87914,1.3845,0.06798,12.049,5.7558,80.246,162.02,47.08,1.2134,0.77062,-0.11724,5.7022,4.1414,2.7007,2.6521,4
1.3785,0.79143,1.4747,0.014598,26.002,11.927,86.388,172.74,51.154,1.0928,0.69389,-0.97176,5.578,4.245,4.1232,2.6584,4
2.4368,0.52266,1.9127,0.036407,16.465,6.1016,95.291,185.32,57.126,1.526,-0.039551,-2.0118,11.163,3.9784,8.9114,37.315,4
1.2291,0.83876,1.4724,0.018119,23.339,10.794,91.159,191.51,52.588,0.83886,0.43641,-1.0095,4.2148,3.2466,3.8893,3.3456,4
1.8597,0.67145,1.5186,0.0080486,35.018,15.291,89.925,172.76,54.204,0.58972,0.12196,-0.99055,3.7147,3.0148,4.0438,2.6777,4
1.4128,0.77577,1.4975,0.014172,26.39,11.987,82.815,164.11,51.783,1.0204,0.69193,-0.72198,5.0743,3.5547,3.1312,2.5038,4
1.2166,0.87326,1.3724,0.044927,14.822,7.1038,84.787,176.89,48.188,1.2949,1.2443,-0.54293,5.1487,4.8669,3.3052,2.3651,4
1.5352,0.75045,1.4727,0.01223,28.408,12.91,79.161,166.53,51.179,0.76736,0.41739,-1.2382,5.4305,2.9961,5.1579,2.7508,4
1.3207,0.83275,1.3901,0.054894,13.409,6.3547,84.771,191.3,41.544,1.1198,1.1188,-0.24605,5.4924,5.3764,2.7321,2.0109,4
1.4628,0.79606,1.3735,0.049063,14.183,6.7062,78.865,177.77,44.471,0.87007,0.72524,-0.51512,4.763,4.3494,3.0641,2.0706,4
1.4564,0.74525,1.5741,0.0093636,32.466,14.345,82.466,166.04,52.234,1.0485,0.67487,-0.94678,5.1674,3.7334,3.8562,2.6653,4
1.4445,0.76348,1.5122,0.016483,24.47,11.04,79.722,162.49,51.137,1.2373,0.25788,-1.1849,8.9663,3.6637,4.2205,5.0854,4
1.4561,0.71634,1.7041,0.009401,32.401,13.76,86.701,174.01,54.52,0.82475,0.059466,-1.1348,5.939,3.8254,4.3827,4.5296,4
1.4462,0.72354,1.6817,0.0060625,40.348,17.259,83.954,168.2,51.498,1.0763,0.84773,-0.91031,5.286,4.0033,3.8406,2.4863,4
1.2394,0.85948,1.3907,0.02702,19.112,9.0912,82.114,169.65,49.485,1.2904,0.7433,-0.75218,6.2061,4.0436,3.4091,2.2875,4
1.4948,0.53827,2.9399,0.0029905,57.448,18.528,79.533,155.3,54.534,0.84704,0.53925,-1.3953,5.2364,2.517,5.6105,3.8889,4
1.5572,0.61609,2.1542,0.0066138,38.63,14.493,76.699,149.15,53.803,0.80914,0.55649,-1.2342,5.1871,2.61,4.9043,2.908,4
1.9157,0.71124,1.3139,0.34611,5.34,2.4954,70.493,185.74,36.929,1.6623,1.0377,-0.11101,6.6617,3.8534,3.2456,4.0344,5
1.8133,0.602,1.9376,0.0097245,31.858,12.361,79.256,184.55,49.746,1.1135,0.92358,-0.84892,5.7382,3.9177,3.4029,4.4338,5
1.6176,0.76929,1.33,0.28465,5.8884,2.7994,71.94,181.55,42.602,1.8333,0.96073,-0.039313,8.4462,4.2314,3.0273,3.7823,5
1.862,0.7251,1.3006,0.038048,16.106,7.5978,97.025,213.47,50.677,1.5089,0.84319,-0.62013,5.8697,3.5714,3.106,2.7179,5
1.8582,0.72323,1.31,0.088042,10.588,4.9783,92.196,199.75,47.747,1.5545,0.98611,-0.25652,5.9173,3.6062,2.8166,3.3105,5
2.3434,0.52629,1.9617,0.0067629,38.202,14.092,108.54,220.15,56.503,0.91033,0.61464,-1.4207,3.5895,3.0342,5.6203,7.4777,5
1.8513,0.71431,1.3479,0.042537,15.232,7.0646,98.802,205.4,52.341,1.8629,0.87277,-0.53546,8.571,3.6614,2.9215,4.1152,5
2.0228,0.69179,1.3153,0.044613,14.874,6.8855,100.29,214.29,49.014,1.3727,0.8713,-0.47582,4.9341,3.0316,3.0182,2.8481,5
1.192,0.63733,2.6296,0.0024901,62.957,21.82,99.869,209.11,55.821,1.2142,0.66047,-1.4297,4.7851,4.7291,5.3488,5.4217,5
1.4841,0.78966,1.3758,0.02239,20.995,9.905,91.511,190.81,53.969,1.3141,0.9272,-0.68476,5.3672,3.8166,3.0925,3.9571,5
1.4379,0.78305,1.4441,0.011556,29.224,13.497,88.025,188,55.691,1.4086,1.0785,-1.1599,5.6176,3.9965,4.4144,4.6041,5
1.8741,0.7202,1.3098,0.028781,18.518,8.6964,97.448,202.52,54.492,1.4508,0.9189,-0.36168,5.5356,3.9087,2.333,4.1165,5
1.8822,0.69738,1.3909,0.0093608,32.471,14.788,100.22,219.09,54.932,1.6549,0.78656,-0.63372,6.9194,4.4663,2.7392,3.8724,5
2.1467,0.67204,1.3132,0.052349,13.731,6.2952,96.497,211.06,48.286,1.4621,0.85271,0.026877,5.3467,4.318,2.438,3.487,5
1.9182,0.70771,1.3253,0.019395,22.558,10.494,99.359,207.32,54.081,1.2957,0.6232,-0.55385,5.1041,3.2854,2.6798,3.9985,5
1.9551,0.70441,1.3125,0.023927,20.31,9.4651,97.83,203.45,54.715,1.2614,0.67768,-0.51798,4.9888,3.3089,2.5505,4.3013,5
2.5815,0.49077,2.0478,0.27104,6.0343,2.1346,97.818,192.7,58.446,1.3905,1.7052,-1.2885,5.6573,7.6103,4.1838,140.01,5
1.7514,0.72649,1.3774,0.0095012,32.23,14.905,94.808,205.53,54.144,1.4374,1.0283,-0.83293,5.8191,4.6324,3.3967,3.3664,5
2.0183,0.68816,1.3321,0.27544,5.986,2.7546,75.655,211.02,32.874,1.6734,0.79629,0.080152,6.0676,3.3087,3.5925,3.4633,5
1.87,0.71671,1.3255,0.35512,5.2718,2.4619,73.937,215.04,24.529,1.6406,0.72299,0.27162,6.8984,3.0555,3.2335,3.7814,5
1.7856,0.73022,1.3372,0.19736,7.0717,3.3101,82.447,199.37,45.651,1.398,0.97233,-0.25549,5.1784,3.601,2.831,3.9825,5
1.6732,0.75521,1.3342,0.38163,5.0854,2.4039,75.721,204.93,23.633,1.395,0.96575,0.98014,5.0949,3.4937,5.1015,4.5423,5
2.2886,0.65353,1.3026,0.30949,5.6472,2.5683,72,221.39,20.259,1.6104,0.53846,0.53849,5.9235,2.2919,3.6338,2.9744,5
2.0388,0.69038,1.3103,0.21549,6.7677,3.1347,81.833,227.99,27.759,1.3848,0.10867,0.31227,5.063,2.3779,3.0645,2.5151,5
3.0615,0.51776,1.5514,0.0119,28.8,11.24,107.53,229.74,55.535,0.84103,0.090602,-1.2681,3.3231,2.3747,4.4366,12.569,5
2.2812,0.65401,1.3049,0.25635,6.2049,2.8213,78.535,215.95,30.501,1.5744,0.62104,0.10644,5.8418,2.4079,3.2327,3.0852,5
2.1163,0.6751,1.3201,0.29827,5.7523,2.6372,81.094,206.47,33.421,1.8414,0.87334,0.24705,7.5217,3.9341,3.5499,3.8481,5
2.1817,0.66826,1.3068,0.16513,7.7309,3.5425,87.401,223.09,37.513,1.6304,0.22787,0.10517,6.4718,2.66,2.8525,4.0017,5
2.052,0.68508,1.3221,0.21069,6.8442,3.1525,90.123,230.15,34.327,1.4572,-0.013829,0.052852,5.6968,2.1637,3.3965,3.5566,5
2.0238,0.68616,1.3363,0.11949,9.0881,4.1736,82.721,213.67,44.142,1.4637,0.52604,-0.26359,6.0085,3.7076,3.0718,3.9613,5
1.7143,0.74931,1.3228,0.64873,3.9005,1.8459,43.012,125.98,19.322,0.78599,0.4899,0.66764,3.3961,3.8912,2.207,4.2323,10
2.1918,0.64787,1.384,0.063833,12.434,5.532,54.165,128.29,25.987,0.56214,0.47972,0.23906,2.8619,3.5837,1.8279,4.7994,10
2.3533,0.54386,1.8292,0.01398,26.57,10.141,44.452,112.97,25.012,0.70292,0.59793,0.32146,3.134,3.659,1.8131,5.2819,10
2.0509,0.67608,1.3583,0.13766,8.4673,3.8482,43.565,115.18,16.293,0.90528,0.73471,0.92848,3.3842,3.7906,2.5328,3.5824,10
2.413,0.62037,1.3711,0.098723,9.9986,4.3854,44.399,111.81,22.228,0.76818,0.55556,0.44544,3.1186,3.6566,1.8928,3.7109,10
2.4409,0.6124,1.3909,0.096042,10.137,4.4039,39.755,113.19,22.227,0.8167,0.49616,0.50841,3.2859,3.1501,2.0622,4.0213,10
2.0939,0.66246,1.3856,0.059661,12.862,5.7666,43.19,115.94,25.419,0.65003,0.78321,0.23915,3.2456,4.8171,1.874,3.4066,10
2.6536,0.48192,2.066,0.015158,25.517,8.9312,49.739,120.06,28.799,0.52526,0.33874,0.038037,3.2285,4.0408,1.7743,3.3554,10
2.0517,0.62658,1.5807,0.021403,21.474,9.046,50.948,133.75,24.457,0.7759,0.16976,0.45787,3.2687,2.9586,2.0396,3.6307,10
2.1794,0.60681,1.5866,0.023943,20.303,8.4452,45.42,110.16,30.056,0.80932,0.75128,0.43333,3.6824,4.1946,2.2436,4.0478,10
1.6671,0.75398,1.3435,0.10577,9.6599,4.5525,49.719,148.76,16.08,0.79382,0.40139,0.90905,3.0239,2.6905,2.4299,2.5904,10
4.5411,0.39786,1.7713,0.033869,17.071,5.566,51.577,124.48,32.246,0.82435,1.0254,0.06629,4.3232,6.2703,2.0647,4.6793,10
3.3926,0.43854,1.9515,0.057523,13.099,4.4366,60.076,138.05,36.764,0.52465,0.95971,-0.35603,3.8401,6.6731,2.3263,3.6138,10
2.3188,0.61109,1.4704,0.055678,13.314,5.6845,54.193,123.71,29.778,0.67382,0.57668,0.20923,3.3294,3.9235,1.9907,4.1543,10
1.8475,0.70687,1.3793,0.094831,10.202,4.6788,43.399,147.73,17.634,0.91875,0.55909,0.83214,3.6195,3.9564,2.5081,3.2966,10
2.2879,0.50844,2.1527,0.015881,24.929,8.82,44.422,119.57,23.291,0.90543,0.7893,0.53442,3.8191,4.2432,2.1104,3.3663,10
4.0253,0.46634,1.4545,0.04978,14.081,5.2597,35.607,107.2,19.54,1.0105,0.86319,0.64915,4.0412,3.9045,2.0141,3.4656,10
2.4735,0.57813,1.5401,0.028405,18.64,7.674,40.844,118.8,21.834,0.9276,0.77923,0.47025,3.429,3.7683,1.7907,3.7416,10
1.9823,0.69148,1.3434,0.22252,6.6598,3.0609,41.62,119.75,20.392,0.95394,0.60201,0.63266,3.3964,3.4011,2.0601,4.18,10
2.3032,0.62941,1.3955,0.044331,14.921,6.5482,50.634,133.54,24.676,0.62884,0.26343,0.45981,2.8678,3.0153,2.0624,4.3087,10
3.2808,0.45657,1.8617,0.046218,14.613,5.1134,59.317,133.8,35.462,0.38698,0.19295,-0.14501,3.3019,3.5844,2.1759,3.3376,10
1.3218,0.79734,1.5151,0.038827,15.943,7.2373,48.588,130.54,26.513,0.65643,0.19826,0.31989,3.1364,2.9649,1.8935,3.5237,10
4.4455,0.39327,1.8519,0.045202,14.776,4.744,41.985,114.75,25.026,1.0696,0.69644,0.67815,4.1629,3.6397,2.6271,4.3838,10
1.7707,0.71795,1.395,0.033299,17.216,7.8992,44.976,138.87,20.441,0.78121,0.29737,0.60295,3.8381,3.6972,2.2811,3.0652,10
2.1283,0.59879,1.6685,0.029609,18.257,7.4377,52.612,127.76,27.316,0.64613,0.5708,0.2597,3.3581,3.8026,1.9549,4.2078,10
2.0616,0.67935,1.3382,0.17963,7.4125,3.3909,27.525,114.01,13.177,1.6066,0.87898,1.3003,5.768,4.7199,3.5351,3.1201,10
4.0457,0.45742,1.5041,0.032479,17.432,6.3935,50.642,131.74,30.083,0.23448,0.16374,-0.057891,2.5641,3.4721,1.9231,3.2029,10
2.2009,0.63651,1.4279,0.040133,15.682,6.8633,41.26,127.69,21.112,1.2561,0.61532,0.68479,5.7636,4.5968,2.5784,3.3924,10
2.2693,0.63583,1.3878,0.098173,10.027,4.4252,38.013,112.45,17.846,0.92992,0.62306,0.77986,3.4251,3.3271,2.2567,3.487,10
